id,category
5798,10
5799,0
5800,4
5801,1
5802,4
5803,10
5804,9
5805,2
5806,0
5807,13
5808,6
5809,2
5810,8
5811,9
5812,10
5813,6
5814,10
5815,0
5816,11
5817,6
5818,7
5819,4
5820,10
5821,6
5822,0
5823,1
5824,0
5825,0
5826,2
5827,3
5828,0
5829,9
5830,6
5831,4
5832,5
5833,7
5834,11
5835,11
5836,10
5837,14
5838,0
5839,10
5840,1
5841,11
5842,1
5843,4
5844,7
5845,7
5846,7
5847,1
5848,10
5849,8
5850,9
5851,1
5852,10
5853,10
5854,10
5855,3
5856,13
5857,3
5858,0
5859,2
5860,13
5861,0
5862,13
5863,1
5864,11
5865,8
5866,5
5867,6
5868,11
5869,1
5870,11
5871,0
5872,2
5873,11
5874,10
5875,9
5876,2
5877,11
5878,10
5879,1
5880,10
5881,5
5882,15
5883,9
5884,13
5885,10
5886,1
5887,6
5888,10
5889,11
5890,5
5891,10
5892,14
5893,10
5894,13
5895,1
5896,8
5897,7
5898,11
5899,0
5900,13
5901,17
5902,6
5903,17
5904,0
5905,2
5906,13
5907,10
5908,4
5909,11
5910,5
5911,2
5912,1
5913,11
5914,0
5915,8
5916,10
5917,0
5918,16
5919,5
5920,10
5921,5
5922,8
5923,1
5924,10
5925,2
5926,7
5927,7
5928,11
5929,10
5930,3
5931,14
5932,6
5933,9
5934,9
5935,4
5936,10
5937,9
5938,0
5939,13
5940,0
5941,12
5942,13
5943,7
5944,9
5945,15
5946,13
5947,6
5948,10
5949,12
5950,13
5951,1
5952,0
5953,4
5954,11
5955,7
5956,10
5957,1
5958,3
5959,7
5960,7
5961,10
5962,10
5963,0
5964,7
5965,11
5966,16
5967,11
5968,9
5969,0
5970,15
5971,6
5972,13
5973,6
5974,0
5975,3
5976,7
5977,13
5978,0
5979,12
5980,13
5981,0
5982,0
5983,6
5984,10
5985,2
5986,13
5987,7
5988,11
5989,6
5990,17
5991,5
5992,10
5993,16
5994,1
5995,8
5996,8
5997,7
5998,1
5999,7
6000,9
6001,0
6002,13
6003,9
6004,3
6005,4
6006,3
6007,10
6008,7
6009,12
6010,13
6011,5
6012,4
6013,8
6014,9
6015,4
6016,11
6017,14
6018,9
6019,16
6020,7
6021,0
6022,11
6023,13
6024,0
6025,12
6026,7
6027,3
6028,9
6029,13
6030,16
6031,10
6032,1
6033,0
6034,16
6035,3
6036,14
6037,2
6038,8
6039,15
6040,9
6041,9
6042,0
6043,1
6044,12
6045,15
6046,1
6047,11
6048,4
6049,9
6050,10
6051,7
6052,1
6053,10
6054,7
6055,1
6056,7
6057,6
6058,0
6059,0
6060,10
6061,0
6062,3
6063,0
6064,11
6065,14
6066,3
6067,10
6068,11
6069,11
6070,5
6071,10
6072,1
6073,4
6074,6
6075,10
6076,6
6077,11
6078,14
6079,1
6080,4
6081,3
6082,4
6083,2
6084,12
6085,1
6086,2
6087,11
6088,11
6089,5
6090,13
6091,6
6092,5
6093,13
6094,8
6095,8
6096,3
6097,1
6098,3
6099,4
6100,11
6101,14
6102,5
6103,9
6104,2
6105,14
6106,14
6107,6
6108,3
6109,7
6110,15
6111,3
6112,9
6113,8
6114,10
6115,15
6116,8
6117,8
6118,10
6119,1
6120,1
6121,7
6122,7
6123,5
6124,13
6125,14
6126,0
6127,12
6128,3
6129,13
6130,0
6131,10
6132,3
6133,6
6134,13
6135,16
6136,10
6137,13
6138,11
6139,0
6140,7
6141,2
6142,5
6143,15
6144,5
6145,10
6146,0
6147,0
6148,9
6149,10
6150,10
6151,1
6152,4
6153,7
6154,10
6155,11
6156,13
6157,7
6158,3
6159,9
6160,6
6161,11
6162,0
6163,3
6164,12
6165,2
6166,5
6167,7
6168,5
6169,3
6170,4
6171,3
6172,11
6173,0
6174,2
6175,11
6176,0
6177,7
6178,9
6179,10
6180,7
6181,16
6182,9
6183,5
6184,9
6185,6
6186,7
6187,11
6188,7
6189,17
6190,17
6191,8
6192,5
6193,0
6194,2
6195,8
6196,8
6197,5
6198,10
6199,2
6200,3
6201,13
6202,17
6203,4
6204,10
6205,1
6206,17
6207,11
6208,11
6209,12
6210,2
6211,16
6212,12
6213,7
6214,14
6215,1
6216,14
6217,4
6218,7
6219,7
6220,4
6221,2
6222,4
6223,5
6224,11
6225,9
6226,7
6227,10
6228,1
6229,8
6230,10
6231,2
6232,4
6233,4
6234,9
6235,8
6236,9
6237,4
6238,2
6239,13
6240,1
6241,2
6242,10
6243,8
6244,3
6245,17
6246,13
6247,6
6248,6
6249,1
6250,11
6251,11
6252,14
6253,17
6254,0
6255,2
6256,11
6257,4
6258,11
6259,7
6260,15
6261,15
6262,13
6263,13
6264,1
6265,4
6266,17
6267,11
6268,11
6269,11
6270,7
6271,8
6272,12
6273,1
6274,17
6275,9
6276,17
6277,9
6278,11
6279,3
6280,7
6281,17
6282,1
6283,11
6284,14
6285,9
6286,2
6287,6
6288,4
6289,14
6290,11
6291,0
6292,12
6293,16
6294,4
6295,15
6296,5
6297,10
6298,13
6299,9
6300,1
6301,1
6302,10
6303,12
6304,7
6305,11
6306,0
6307,3
6308,0
6309,8
6310,5
6311,8
6312,1
6313,4
6314,16
6315,7
6316,6
6317,0
6318,14
6319,16
6320,0
6321,6
6322,10
6323,3
6324,9
6325,10
6326,7
6327,3
6328,8
6329,3
6330,8
6331,7
6332,7
6333,14
6334,11
6335,12
6336,5
6337,0
6338,11
6339,1
6340,11
6341,0
6342,7
6343,11
6344,11
6345,7
6346,10
6347,7
6348,10
6349,13
6350,6
6351,5
6352,11
6353,7
6354,10
6355,1
6356,1
6357,7
6358,3
6359,17
6360,9
6361,11
6362,3
6363,9
6364,12
6365,10
6366,0
6367,0
6368,9
6369,8
6370,7
6371,14
6372,3
6373,0
6374,3
6375,4
6376,7
6377,9
6378,5
6379,11
6380,8
6381,14
6382,16
6383,11
6384,10
6385,5
6386,2
6387,1
6388,16
6389,8
6390,12
6391,11
6392,14
6393,10
6394,0
6395,0
6396,8
6397,12
6398,13
6399,16
6400,17
6401,17
6402,13
6403,10
6404,6
6405,13
6406,17
6407,0
6408,6
6409,10
6410,7
6411,4
6412,9
6413,10
6414,13
6415,1
6416,11
6417,16
6418,2
6419,4
6420,2
6421,10
6422,1
6423,6
6424,13
6425,7
6426,9
6427,11
6428,7
6429,13
6430,7
6431,3
6432,3
6433,11
6434,11
6435,10
6436,4
6437,11
6438,16
6439,6
6440,3
6441,1
6442,1
6443,11
6444,5
6445,4
6446,3
6447,4
6448,9
6449,10
6450,17
6451,3
6452,3
6453,3
6454,14
6455,10
6456,13
6457,16
6458,1
6459,7
6460,7
6461,16
6462,7
6463,6
6464,14
6465,2
6466,13
6467,10
6468,4
6469,3
6470,7
6471,9
6472,6
6473,10
6474,10
6475,4
6476,1
6477,3
6478,3
6479,13
6480,4
6481,3
6482,12
6483,10
6484,11
6485,11
6486,6
6487,6
6488,13
6489,8
6490,7
6491,14
6492,11
6493,7
6494,6
6495,3
6496,14
6497,11
6498,1
6499,2
6500,10
6501,3
6502,3
6503,2
6504,11
6505,13
6506,0
6507,14
6508,9
6509,13
6510,17
6511,14
6512,0
6513,9
6514,5
6515,2
6516,1
6517,9
6518,6
6519,1
6520,10
6521,0
6522,11
6523,7
6524,0
6525,0
6526,9
6527,12
6528,2
6529,16
6530,3
6531,4
6532,2
6533,1
6534,17
6535,3
6536,2
6537,2
6538,11
6539,14
6540,4
6541,5
6542,11
6543,10
6544,13
6545,10
6546,11
6547,1
6548,12
6549,6
6550,3
6551,0
6552,0
6553,14
6554,11
6555,10
6556,6
6557,9
6558,1
6559,5
6560,0
6561,7
6562,13
6563,7
6564,1
6565,10
6566,10
6567,8
6568,1
6569,1
6570,16
6571,12
6572,10
6573,10
6574,17
6575,6
6576,13
6577,10
6578,10
6579,1
6580,8
6581,7
6582,15
6583,5
6584,5
6585,17
6586,14
6587,6
6588,7
6589,7
6590,0
6591,0
6592,0
6593,15
6594,9
6595,7
6596,5
6597,6
6598,7
6599,7
6600,0
6601,11
6602,6
6603,16
6604,3
6605,6
6606,0
6607,11
6608,17
6609,17
6610,6
6611,6
6612,3
6613,10
6614,11
6615,9
6616,9
6617,7
6618,8
6619,5
6620,8
6621,10
6622,1
6623,13
6624,15
6625,2
6626,2
6627,0
6628,0
6629,5
6630,3
6631,7
6632,3
6633,1
6634,7
6635,8
6636,15
6637,14
6638,7
6639,0
6640,11
6641,16
6642,13
6643,10
6644,0
6645,3
6646,2
6647,7
6648,9
6649,9
6650,11
6651,10
6652,11
6653,1
6654,10
6655,7
6656,1
6657,10
6658,3
6659,11
6660,11
6661,1
6662,3
6663,13
6664,0
6665,8
6666,3
6667,12
6668,10
6669,1
6670,7
6671,2
6672,4
6673,4
6674,0
6675,13
6676,16
6677,1
6678,13
6679,10
6680,14
6681,3
6682,11
6683,6
6684,8
6685,13
6686,11
6687,6
6688,9
6689,11
6690,7
6691,14
6692,1
6693,6
6694,11
6695,4
6696,14
6697,11
6698,2
6699,2
6700,0
6701,0
6702,12
6703,4
6704,0
6705,4
6706,9
6707,11
6708,11
6709,14
6710,10
6711,1
6712,8
6713,4
6714,5
6715,17
6716,10
6717,1
6718,5
6719,14
6720,3
6721,3
6722,7
6723,10
6724,14
6725,10
6726,2
6727,6
6728,0
6729,11
6730,13
6731,0
6732,10
6733,13
6734,12
6735,10
6736,5
6737,10
6738,3
6739,6
6740,7
6741,1
6742,1
6743,13
6744,7
6745,17
6746,6
6747,9
6748,9
6749,14
6750,7
6751,4
6752,0
6753,12
6754,7
6755,14
6756,16
6757,9
6758,0
6759,8
6760,10
6761,11
6762,7
6763,10
6764,10
6765,10
6766,10
6767,15
6768,0
6769,14
6770,0
6771,0
6772,15
6773,9
6774,4
6775,8
6776,13
6777,7
6778,15
6779,9
6780,6
6781,12
6782,3
6783,11
6784,7
6785,6
6786,7
6787,3
6788,10
6789,7
6790,7
6791,0
6792,3
6793,1
6794,8
6795,14
6796,2
6797,11
6798,11
6799,6
6800,16
6801,6
6802,4
6803,8
6804,12
6805,5
6806,7
6807,7
6808,14
6809,7
6810,0
6811,10
6812,0
6813,1
6814,4
6815,10
6816,15
6817,0
6818,11
6819,6
6820,1
6821,0
6822,13
6823,0
6824,2
6825,4
6826,4
6827,10
6828,13
6829,14
6830,7
6831,4
6832,9
6833,6
6834,13
6835,10
6836,2
6837,13
6838,13
6839,16
6840,11
6841,13
6842,13
6843,11
6844,15
6845,3
6846,0
6847,3
6848,5
6849,6
6850,17
6851,12
6852,12
6853,3
6854,13
6855,11
6856,9
6857,14
6858,13
6859,7
6860,14
6861,7
6862,11
6863,1
6864,8
6865,0
6866,6
6867,5
6868,11
6869,7
6870,1
6871,13
6872,13
6873,6
6874,13
6875,4
6876,3
6877,13
6878,7
6879,14
6880,1
6881,0
6882,8
6883,10
6884,7
6885,9
6886,6
6887,3
6888,10
6889,5
6890,2
6891,2
6892,13
6893,3
6894,5
6895,6
6896,5
6897,17
6898,2
6899,0
6900,5
6901,9
6902,4
6903,1
6904,12
6905,17
6906,5
6907,17
6908,13
6909,13
6910,10
6911,2
6912,15
6913,10
6914,2
6915,3
6916,6
6917,13
6918,11
6919,8
6920,14
6921,1
6922,10
6923,17
6924,0
6925,6
6926,17
6927,14
6928,8
6929,15
6930,13
6931,7
6932,14
6933,9
6934,14
6935,10
6936,5
6937,9
6938,4
6939,2
6940,5
6941,9
6942,5
6943,6
6944,9
6945,6
6946,0
6947,3
6948,6
6949,10
6950,1
6951,2
6952,5
6953,17
6954,3
6955,6
6956,4
6957,10
6958,3
6959,4
6960,5
6961,3
6962,4
6963,0
6964,16
6965,13
6966,17
6967,11
6968,0
6969,14
6970,11
6971,5
6972,13
6973,1
6974,11
6975,10
6976,3
6977,11
6978,2
6979,2
6980,5
6981,5
6982,11
6983,6
6984,11
6985,17
6986,5
6987,6
6988,7
6989,14
6990,7
6991,0
6992,10
6993,0
6994,8
6995,5
6996,2
6997,8
6998,13
6999,10
7000,5
7001,11
7002,11
7003,0
7004,10
7005,0
7006,3
7007,10
7008,7
7009,7
7010,9
7011,0
7012,5
7013,10
7014,1
7015,8
7016,2
7017,10
7018,1
7019,10
7020,7
7021,9
7022,10
7023,11
7024,15
7025,13
7026,7
7027,8
7028,0
7029,7
7030,6
7031,5
7032,6
7033,1
7034,11
7035,8
7036,8
7037,15
7038,0
7039,0
7040,7
7041,0
7042,13
7043,10
7044,3
7045,3
7046,1
7047,6
7048,6
7049,11
7050,3
7051,15
7052,3
7053,14
7054,9
7055,11
7056,10
7057,10
7058,4
7059,10
7060,0
7061,0
7062,15
7063,7
7064,9
7065,10
7066,6
7067,11
7068,16
7069,1
7070,4
7071,4
7072,9
7073,11
7074,3
7075,3
7076,10
7077,13
7078,3
7079,13
7080,7
7081,6
7082,10
7083,3
7084,13
7085,17
7086,0
7087,1
7088,7
7089,2
7090,9
7091,4
7092,10
7093,3
7094,11
7095,6
7096,1
7097,10
7098,11
7099,0
7100,14
7101,1
7102,8
7103,11
7104,7
7105,4
7106,5
7107,17
7108,8
7109,2
7110,5
7111,10
7112,4
7113,12
7114,7
7115,11
7116,5
7117,13
7118,12
7119,11
7120,9
7121,6
7122,16
7123,11
7124,1
7125,10
7126,1
7127,8
7128,6
7129,4
7130,3
7131,9
7132,7
7133,0
7134,3
7135,2
7136,1
7137,7
7138,0
7139,2
7140,12
7141,1
7142,13
7143,15
7144,9
7145,1
7146,6
7147,4
7148,10
7149,0
7150,12
7151,4
7152,13
7153,1
7154,4
7155,17
7156,5
7157,6
7158,7
7159,4
7160,11
7161,0
7162,0
7163,15
7164,10
7165,7
7166,10
7167,9
7168,4
7169,3
7170,9
7171,6
7172,2
7173,13
7174,7
7175,2
7176,5
7177,0
7178,1
7179,4
7180,7
7181,6
7182,16
7183,9
7184,8
7185,7
7186,1
7187,9
7188,1
7189,15
7190,3
7191,16
7192,11
7193,10
7194,15
7195,1
7196,0
7197,11
7198,1
7199,7
7200,7
7201,13
7202,11
7203,1
7204,10
7205,4
7206,11
7207,9
7208,11
7209,11
7210,10
7211,11
7212,12
7213,10
7214,11
7215,10
7216,4
7217,5
7218,11
7219,3
7220,2
7221,0
7222,6
7223,14
7224,2
7225,8
7226,11
7227,1
7228,0
7229,10
7230,13
7231,9
7232,11
7233,1
7234,3
7235,6
7236,14
7237,9
7238,13
7239,7
7240,11
7241,0
7242,2
7243,10
7244,0
7245,15
7246,0
7247,10
7248,11
7249,3
7250,0
7251,14
7252,2
7253,8
7254,10
7255,11
7256,10
7257,3
7258,3
7259,17
7260,10
7261,4
7262,11
7263,0
7264,6
7265,11
7266,7
7267,11
7268,10
7269,4
7270,6
7271,0
7272,6
7273,16
7274,3
7275,2
7276,17
7277,6
7278,0
7279,17
7280,17
7281,8
7282,10
7283,0
7284,3
7285,13
7286,1
7287,10
7288,12
7289,2
7290,8
7291,17
7292,13
7293,0
7294,11
7295,0
7296,3
7297,10
7298,16
7299,6
7300,14
7301,7
7302,11
7303,1
7304,14
7305,4
7306,6
7307,9
7308,9
7309,7
7310,11
7311,5
7312,6
7313,7
7314,16
7315,1
7316,2
7317,11
7318,6
7319,4
7320,17
7321,2
7322,2
7323,15
7324,4
7325,11
7326,0
7327,16
7328,8
7329,17
7330,14
7331,7
7332,1
7333,6
7334,2
7335,1
7336,4
7337,11
7338,7
7339,15
7340,1
7341,7
7342,3
7343,7
7344,0
7345,10
7346,0
7347,17
7348,7
7349,13
7350,1
7351,1
7352,4
7353,6
7354,7
7355,8
7356,0
7357,12
7358,16
7359,7
7360,7
7361,10
7362,1
7363,12
7364,13
7365,11
7366,10
7367,9
7368,6
7369,5
7370,10
7371,11
7372,12
7373,16
7374,1
7375,14
7376,10
7377,3
7378,12
7379,2
7380,7
7381,4
7382,11
7383,10
7384,15
7385,9
7386,13
7387,0
7388,13
7389,8
7390,10
7391,6
7392,8
7393,1
7394,0
7395,0
7396,6
7397,11
7398,13
7399,7
7400,11
7401,10
7402,9
7403,11
7404,8
7405,8
7406,15
7407,2
7408,6
7409,4
7410,4
7411,14
7412,10
7413,4
7414,5
7415,10
7416,9
7417,10
7418,7
7419,1
7420,13
7421,16
7422,9
7423,17
7424,14
7425,9
7426,3
7427,4
7428,12
7429,7
7430,9
7431,10
7432,0
7433,4
7434,0
7435,11
7436,0
7437,4
7438,13
7439,13
7440,10
7441,12
7442,11
7443,12
7444,4
7445,6
7446,1
7447,7
7448,10
7449,17
7450,14
7451,10
7452,2
7453,7
7454,10
7455,10
7456,7
7457,0
7458,13
7459,8
7460,4
7461,10
7462,17
7463,6
7464,3
7465,15
7466,1
7467,5
7468,10
7469,6
7470,9
7471,1
7472,6
7473,16
7474,11
7475,7
7476,0
7477,13
7478,10
7479,14
7480,14
7481,12
7482,5
7483,9
7484,1
7485,16
7486,7
7487,4
7488,7
7489,3
7490,13
7491,9
7492,10
7493,11
7494,15
7495,0
7496,3
7497,9
7498,10
7499,7
7500,7
7501,8
7502,6
7503,0
7504,6
7505,9
7506,14
7507,6
7508,10
7509,8
7510,1
7511,3
7512,0
7513,16
7514,15
7515,17
7516,1
7517,10
7518,6
7519,15
7520,0
7521,0
7522,4
7523,7
7524,6
7525,7
7526,0
7527,2
7528,1
7529,10
7530,7
7531,3
7532,9
7533,5
7534,4
7535,9
7536,12
7537,8
7538,11
7539,0
7540,10
7541,1
7542,3
7543,7
7544,7
7545,11
7546,0
7547,11
7548,14
7549,9
7550,13
7551,0
7552,13
7553,7
7554,11
7555,10
7556,7
7557,4
7558,7
7559,5
7560,6
7561,6
7562,6
7563,7
7564,1
7565,6
7566,10
7567,0
7568,8
7569,11
7570,13
7571,2
7572,0
7573,6
7574,10
7575,0
7576,6
7577,11
7578,10
7579,10
7580,2
7581,4
7582,13
7583,9
7584,16
7585,1
7586,3
7587,5
7588,15
7589,10
7590,0
7591,5
7592,4
7593,11
7594,11
7595,12
7596,9
7597,4
7598,10
7599,11
7600,4
7601,13
7602,2
7603,4
7604,7
7605,6
7606,3
7607,11
7608,1
7609,10
7610,11
7611,10
7612,14
7613,1
7614,10
7615,6
7616,4
7617,0
7618,11
7619,5
7620,8
7621,1
7622,1
7623,11
7624,10
7625,0
7626,6
7627,3
7628,14
7629,0
7630,6
7631,14
7632,5
7633,3
7634,17
7635,8
7636,7
7637,10
7638,6
7639,10
7640,5
7641,15
7642,9
7643,10
7644,2
7645,5
7646,6
7647,16
7648,7
7649,0
7650,15
7651,1
7652,10
7653,13
7654,2
7655,9
7656,5
7657,3
7658,3
7659,1
7660,6
7661,16
7662,9
7663,4
7664,10
7665,3
7666,11
7667,6
7668,1
7669,5
7670,3
7671,13
7672,11
7673,8
7674,10
7675,2
7676,0
7677,3
7678,0
7679,2
7680,10
7681,6
7682,5
7683,6
7684,7
7685,10
7686,8
7687,2
7688,4
7689,10
7690,8
7691,10
7692,7
7693,1
7694,0
7695,5
7696,6
7697,5
7698,1
7699,0
7700,10
7701,0
7702,17
7703,17
7704,2
7705,14
7706,2
7707,3
7708,10
7709,2
7710,1
7711,11
7712,15
7713,7
7714,10
7715,3
7716,6
7717,10
7718,11
7719,10
7720,10
7721,8
7722,11
7723,5
7724,17
7725,8
7726,16
7727,3
7728,7
7729,10
7730,8
7731,10
7732,1
7733,7
7734,1
7735,15
7736,5
7737,11
7738,2
7739,8
7740,7
7741,7
7742,0
7743,11
7744,9
7745,7
7746,13
7747,3
7748,11
7749,11
7750,1
7751,11
7752,4
7753,11
7754,12
7755,3
7756,10
7757,10
7758,12
7759,8
7760,8
7761,12
7762,0
7763,17
7764,10
7765,1
7766,3
7767,0
7768,11
7769,11
7770,4
7771,6
7772,9
7773,3
7774,3
7775,11
7776,16
7777,14
7778,6
7779,13
7780,2
7781,17
7782,7
7783,14
7784,0
7785,13
7786,6
7787,6
7788,2
7789,1
7790,6
7791,3
7792,1
7793,3
7794,4
7795,9
7796,9
7797,2
7798,11
7799,6
7800,3
7801,0
7802,15
7803,10
7804,1
7805,17
7806,8
7807,10
7808,15
7809,11
7810,7
7811,15
7812,1
7813,7
7814,1
7815,7
7816,0
7817,14
7818,5
7819,0
7820,4
7821,6
7822,8
7823,10
7824,2
7825,6
7826,14
7827,10
7828,4
7829,14
7830,11
7831,16
7832,1
7833,0
7834,12
7835,7
7836,3
7837,9
7838,10
7839,4
7840,7
7841,3
7842,7
7843,10
7844,17
7845,16
7846,9
7847,17
7848,13
7849,16
7850,11
7851,1
7852,7
7853,14
7854,11
7855,4
7856,12
7857,7
7858,3
7859,17
7860,16
7861,1
7862,12
7863,7
7864,7
7865,14
7866,4
7867,11
7868,7
7869,12
7870,1
7871,11
7872,0
7873,0
7874,13
7875,5
7876,7
7877,7
7878,9
7879,12
7880,1
7881,6
7882,3
7883,8
7884,15
7885,10
7886,0
7887,10
7888,8
7889,2
7890,11
7891,17
7892,3
7893,6
7894,8
7895,11
7896,16
7897,10
7898,7
7899,11
7900,11
7901,13
7902,0
7903,14
7904,4
7905,7
7906,7
7907,2
7908,1
7909,2
7910,2
7911,8
7912,10
7913,10
7914,17
7915,6
7916,12
7917,10
7918,6
7919,11
7920,10
7921,11
7922,17
7923,11
7924,4
7925,11
7926,10
7927,14
7928,17
7929,10
7930,3
7931,6
7932,7
7933,14
7934,4
7935,7
7936,10
7937,1
7938,10
7939,10
7940,11
7941,10
7942,3
7943,8
7944,12
7945,11
7946,6
7947,6
7948,6
7949,13
7950,13
7951,0
7952,14
7953,15
7954,7
7955,9
7956,1
7957,1
7958,13
7959,7
7960,11
7961,8
7962,0
7963,17
7964,7
7965,15
7966,2
7967,10
7968,4
7969,1
7970,6
7971,11
7972,3
7973,10
7974,3
7975,0
7976,0
7977,1
7978,9
7979,10
7980,0
7981,0
7982,10
7983,7
7984,0
7985,11
7986,4
7987,1
7988,9
7989,7
7990,3
7991,3
7992,7
7993,1
7994,2
7995,11
7996,11
7997,0
7998,5
7999,1
8000,15
8001,10
8002,12
8003,1
8004,6
8005,10
8006,7
8007,7
8008,11
8009,5
8010,11
8011,11
8012,6
8013,1
8014,10
8015,1
8016,10
8017,0
8018,13
8019,0
8020,8
8021,11
8022,2
8023,10
8024,0
8025,11
8026,0
8027,5
8028,11
8029,4
8030,6
8031,14
8032,0
8033,4
8034,9
8035,7
8036,17
8037,14
8038,0
8039,14
8040,8
8041,10
8042,6
8043,6
8044,4
8045,2
8046,13
8047,3
8048,4
8049,3
8050,7
8051,10
8052,0
8053,3
8054,6
8055,3
8056,15
8057,12
8058,10
8059,7
8060,2
8061,1
8062,16
8063,14
8064,10
8065,4
8066,4
8067,7
8068,5
8069,11
8070,5
8071,15
8072,6
8073,4
8074,15
8075,9
8076,5
8077,2
8078,4
8079,0
8080,6
8081,6
8082,1
8083,10
8084,17
8085,6
8086,2
8087,7
8088,3
8089,14
8090,11
8091,7
8092,7
8093,9
8094,6
8095,8
8096,17
8097,6
8098,11
8099,11
8100,10
8101,7
8102,13
8103,14
8104,5
8105,8
8106,1
8107,6
8108,8
8109,13
8110,8
8111,13
8112,7
8113,14
8114,7
8115,11
8116,13
8117,14
8118,1
8119,0
8120,5
8121,1
8122,1
8123,7
8124,8
8125,0
8126,7
8127,15
8128,4
8129,13
8130,8
8131,12
8132,0
8133,10
8134,11
8135,3
8136,15
8137,6
8138,0
8139,10
8140,6
8141,11
8142,9
8143,13
8144,1
8145,11
8146,5
8147,11
8148,14
8149,10
8150,4
8151,11
8152,3
8153,6
8154,16
8155,5
8156,13
8157,0
8158,10
8159,4
8160,13
8161,15
8162,11
8163,0
8164,0
8165,10
8166,0
8167,12
8168,3
8169,13
8170,3
8171,13
8172,4
8173,8
8174,9
8175,6
8176,10
8177,3
8178,2
8179,14
8180,16
8181,10
8182,8
8183,10
8184,7
8185,11
8186,14
8187,5
8188,10
8189,0
8190,2
8191,9
8192,5
8193,13
8194,0
8195,13
8196,9
8197,10
8198,4
8199,13
8200,2
8201,11
8202,8
8203,6
8204,9
8205,17
8206,2
8207,9
8208,1
8209,11
8210,6
8211,3
8212,13
8213,4
8214,12
8215,6
8216,7
8217,12
8218,1
8219,3
8220,2
8221,2
8222,8
8223,13
8224,1
8225,11
8226,1
8227,3
8228,5
8229,12
8230,11
8231,8
8232,11
8233,8
8234,13
8235,11
8236,6
8237,4
8238,14
8239,10
8240,8
8241,5
8242,17
8243,4
8244,7
8245,1
8246,11
8247,13
8248,10
8249,17
8250,8
8251,5
8252,3
8253,9
8254,6
8255,3
8256,16
8257,10
8258,3
8259,13
8260,17
8261,3
8262,16
8263,17
8264,14
8265,13
8266,6
8267,17
8268,7
8269,6
8270,2
8271,10
8272,3
8273,10
8274,14
8275,14
8276,11
8277,14
8278,9
8279,9
8280,10
8281,0
8282,6
8283,9
8284,15
8285,10
8286,9
8287,6
8288,4
8289,11
8290,17
8291,8
8292,7
8293,10
8294,7
8295,10
8296,10
8297,14
8298,3
8299,13
8300,9
8301,12
8302,2
8303,7
8304,17
8305,3
8306,8
8307,12
8308,17
8309,10
8310,6
8311,2
8312,0
8313,6
8314,9
8315,0
8316,2
8317,15
8318,9
8319,6
8320,0
8321,1
8322,1
8323,6
8324,0
8325,6
8326,3
8327,0
8328,10
8329,2
8330,1
8331,11
8332,13
8333,12
8334,5
8335,6
8336,7
8337,14
8338,0
8339,3
8340,15
8341,10
8342,0
8343,5
8344,13
8345,11
8346,13
8347,0
8348,6
8349,10
8350,4
8351,6
8352,16
8353,11
8354,7
8355,8
8356,8
8357,10
8358,10
8359,2
8360,7
8361,2
8362,16
8363,0
8364,6
8365,11
8366,7
8367,10
8368,17
8369,1
8370,6
8371,15
8372,5
8373,1
8374,5
8375,2
8376,1
8377,5
8378,13
8379,11
8380,15
8381,13
8382,1
8383,0
8384,10
8385,11
8386,11
8387,13
8388,14
8389,4
8390,10
8391,11
8392,0
8393,2
8394,0
8395,10
8396,7
8397,4
8398,4
8399,8
8400,14
8401,7
8402,0
8403,1
8404,9
8405,0
8406,6
8407,10
8408,6
8409,3
8410,17
8411,4
8412,0
8413,10
8414,4
8415,3
8416,7
8417,2
8418,0
8419,6
8420,6
8421,1
8422,10
8423,4
8424,15
8425,10
8426,0
8427,9
8428,11
8429,3
8430,9
8431,7
8432,14
8433,10
8434,2
8435,7
8436,6
8437,5
8438,4
8439,5
8440,7
8441,17
8442,3
8443,10
8444,3
8445,12
8446,0
8447,13
8448,5
8449,8
8450,11
8451,14
8452,10
8453,11
8454,17
8455,10
8456,4
8457,2
8458,4
8459,6
8460,13
8461,11
8462,9
8463,0
8464,9
8465,10
8466,12
8467,14
8468,11
8469,10
8470,0
8471,13
8472,10
8473,10
8474,4
8475,0
8476,13
8477,4
8478,11
8479,9
8480,17
8481,1
8482,5
8483,5
8484,14
8485,9
8486,9
8487,3
8488,1
8489,6
8490,5
8491,12
8492,0
8493,10
8494,11
8495,0
8496,11
8497,7
8498,10
8499,3
8500,7
8501,14
8502,11
8503,9
8504,17
8505,2
8506,17
8507,8
8508,15
8509,14
8510,0
8511,1
8512,0
8513,3
8514,11
8515,12
8516,11
8517,0
8518,4
8519,8
8520,6
8521,2
8522,10
8523,11
8524,4
8525,6
8526,0
8527,6
8528,11
8529,10
8530,1
8531,14
8532,16
8533,11
8534,6
8535,8
8536,16
8537,11
8538,5
8539,9
8540,4
8541,1
8542,3
8543,13
8544,10
8545,16
8546,10
8547,0
8548,8
8549,10
8550,9
8551,6
8552,15
8553,7
8554,5
8555,3
8556,12
8557,10
8558,1
8559,0
8560,3
8561,0
8562,12
8563,14
8564,1
8565,0
8566,16
8567,15
8568,13
8569,3
8570,8
8571,10
8572,11
8573,0
8574,2
8575,14
8576,12
8577,7
8578,10
8579,3
8580,8
8581,1
8582,14
8583,10
8584,10
8585,17
8586,6
8587,5
8588,10
8589,1
8590,13
8591,0
8592,3
8593,8
8594,3
8595,0
8596,9
